= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear
ChargedHadRecoUncorrFD        (-1) | -1.04        | -0.0166   | 0.113     | -0.131      | -0.00722  | -0.317    | -0.026    | -0.655    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.655
ERecoScaleMuLArInvSqrtND      ( 1) | -0.937       | 0         | 0         | 0           | 0         | 0         | 0         | -0.937    | -0.0664   | 0         | 0         | 0         | -0.87     | 0         | 0         | 0
MuonRecoResFD                 ( 1) | 0.897        | 0.00445   | 0.251     | 0.00761     | 0.0996    | 0.634     | -0.0762   | -0.024    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.024
NR_nubar_n_CC_2Pi             (-1) | -0.896       | -0.142    | -0.00465  | -0.398      | 0         | 0         | 0         | -0.352    | 0.0406    | 0.0406    | 0.0406    | 0.0406    | 0.0103    | -0.302    | 0.104     | -0.0427
ChargedHadRecoUncorrInvSqrtND (-1) | 0.833        | 0         | 0         | 0           | 0         | 0         | 0         | 0.833     | 0.00682   | 0.0274    | 3.34e-05  | 0         | 0.801     | 0         | 0         | 0
flux_Nov17_11                 (-1) | 0.768        | -0.00954  | 0.0185    | 0.196       | 0.466     | 0.108     | 0.0324    | -0.0434   | -0.127    | -0.00273  | -0.000738 | 0.0764    | -0.00107  | 0.0151    | -0.00305  | -0.00608
NR_nu_n_NC_3Pi                (-1) | -0.709       | 0         | 0         | 0           | 0         | -0.71     | 0         | 0.00107   | 0         | 0.00107   | 0         | 0         | 0         | 0         | 0         | 0
BhtBY                         (-1) | 0.679        | 0.00451   | 0.0049    | 0.364       | 0.184     | 0.0909    | 0.0277    | 0.00357   | 0.00394   | 0.013     | 0.0139    | 0.0139    | 0.0155    | 0.00248   | 0.00086   | 0.0375
flux_Nov17_19                 ( 1) | -0.633       | -0.011    | -0.0158   | -0.0973     | -0.427    | -0.0961   | -0.03     | 0.0441    | 0.0968    | 0.00208   | 0.000393  | -0.0466   | 0.00131   | -0.00887  | 0.00188   | 2.32e-06
FrInel_N                      ( 1) | -0.629       | -0.0112   | -0.0484   | -0.452      | -0.0953   | -0.0597   | 0.0224    | 0.0152    | 0.0382    | 0.0259    | 0.0246    | 0.0246    | 0.037     | 0.00117   | 0.0297    | 0.00648
ChargedHadRecoUncorrND        (-1) | 0.603        | 0         | 0         | 0           | 0         | 0         | 0         | 0.603     | -0.017    | 0.0279    | 3.34e-05  | 0         | 0.594     | 0         | 0         | 0
FrInel_pi                     (-1) | -0.573       | -0.0133   | 0.000686  | -0.288      | -0.11     | -0.123    | -0.0801   | 0.041     | 0.143     | 0.0782    | 0.0727    | 0.0727    | 0.144     | -0.0244   | 0.111     | -0.0465
NR_nu_p_CC_2Pi                ( 1) | 0.557        | 0         | 0.00502   | 0.196       | 0.432     | 0         | 2.1e-05   | -0.0763   | -0.0763   | 0         | -1.26e-05 | 0         | 0         | 0         | 0         | 0
FrElas_N                      ( 1) | 0.531        | 0.0168    | -0.000113 | 0.248       | 0.112     | 0.0741    | -0.0378   | 0.118     | 0.011     | 0.011     | 0.011     | 0.011     | 0.011     | 0.011     | 0.011     | 0.118
FrCEx_pi                      (-1) | 0.501        | 0.00342   | 0.0055    | 0.519       | 0.0497    | 0.0166    | -0.0439   | -0.0492   | -0.00405  | 0.0207    | 0.0175    | 0.0175    | 0.00421   | 0.00105   | 0.0226    | -0.00632
NR_nubar_n_CC_3Pi             (-1) | -0.5         | -0.0697   | -0.00405  | -0.202      | 0         | 0         | -0.0546   | -0.17     | -0.0133   | -0.0133   | -0.0133   | -0.0133   | -0.0229   | -0.245    | 0.0981    | -0.0395
flux_Nov17_15                 (-1) | -0.484       | -0.0247   | -0.00885  | -0.431      | -0.15     | -0.0243   | -0.0197   | 0.175     | 0.031     | 0.00142   | 0.000328  | 0.154     | 0.00183   | -0.00722  | 0.00137   | -0.00564
MaCCRES                       ( 1) | 0.449        | 0.0368    | 0.00978   | 0.218       | 0.154     | 0         | 0.000152  | 0.0301    | -0.0261   | 0.00134   | 0.00134   | 0.00134   | 0.0016    | 0.0448    | 0.00737   | 0.00789
AhtBY                         (-1) | -0.436       | -0.00279  | -0.00745  | -0.229      | -0.122    | -0.0578   | -0.0145   | -0.00214  | 0.000616  | -0.00592  | -0.00571  | -0.00571  | -0.00596  | -6.83e-05 | -0.000391 | -0.019
NR_nubar_p_CC_3Pi             (-1) | -0.435       | -0.0576   | -0.00581  | -0.201      | 0         | 0         | -0.0309   | -0.14     | -0.0111   | -0.0111   | -0.0111   | -0.0111   | -0.0305   | -0.251    | 0.109     | 8.94e-05
flux_Nov17_7                  ( 1) | -0.428       | -0.157    | 0.000299  | -0.104      | 0.0104    | 0.00101   | 0.000797  | -0.179    | -0.000838 | -0.000101 | 1.85e-07  | -0.137    | -0.00229  | -0.0339   | -0.000376 | -0.00246
RecoEnergyInvSqrtND           (-1) | 0.426        | 0         | 0         | 0           | 0         | 0         | 0         | 0.426     | 0.0219    | 0.0128    | 3.37e-05  | 0         | 0.392     | 0         | 0         | 0
NR_nu_p_NC_3Pi                (-1) | -0.422       | 0         | 0         | 0           | 0         | -0.443    | 0         | 0.0212    | 0         | 0.0212    | 0         | 0         | 0         | 0         | 0         | 0
ChargedHadRecoUncorrSqrtND    (-1) | 0.416        | 0         | 0         | 0           | 0         | 0         | 0         | 0.416     | -0.0256   | 0.00803   | 3.34e-05  | 0         | 0.435     | 0         | 0         | 0
BeRPA_D                       ( 1) | 0.407        | 0.0532    | 0.0121    | 0.226       | 0.202     | 0         | 2.12e-05  | -0.0864   | -0.0583   | -0.00704  | -0.00704  | -0.00704  | -0.0177   | -0.031    | 0.0116    | -0.0191
Theta_Delta2Npi               ( 1) | 0.4          | 0.0194    | -0.0124   | 0.237       | 0.228     | 0         | 0.000851  | -0.073    | -0.0653   | -0.0219   | -0.022    | -0.022    | -0.0202   | 0.0153    | -0.0161   | -0.0748
NR_nubar_n_CC_1Pi             ( 1) | 0.397        | 0.0734    | 0         | 0.302       | 0         | 0         | 0         | 0.0219    | -0.0202   | -0.0202   | -0.0202   | -0.0202   | -0.00367  | 0.0573    | -0.0346   | -0.0577
ChargedHadRecoResFD           ( 1) | -0.385       | -0.00225  | 0.0379    | -0.413      | -0.000478 | 0.0453    | -0.11     | 0.0572    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.0572
CV1uBY                        (-1) | 0.383        | 0.00615   | 0.00545   | 0.147       | 0.105     | 0.0852    | 0.0225    | 0.0125    | -0.00507  | 0.00137   | 0.00157   | 0.00157   | 0.00288   | 0.0348    | -0.000809 | -0.0129
flux_Nov17_20                 (-1) | 0.381        | 0.0288    | 0.00794   | -0.117      | 0.457     | 0.059     | 0.0244    | -0.0792   | -0.103    | -0.00157  | 4.45e-05  | 0.0283    | 0.00146   | -0.000191 | 1.88e-05  | -0.00405
flux_Nov17_12                 ( 1) | -0.365       | -0.00396  | -8.75e-05 | -0.232      | -0.0476   | -0.0152   | -0.00328  | -0.0628   | 0.0173    | -0.000988 | -0.000631 | -0.0812   | 8.73e-05  | 0.0136    | -0.00324  | -0.0124
NR_nubar_p_NC_3Pi             (-1) | -0.354       | 0         | 0         | 0           | 0         | -0.342    | 0         | -0.0124   | 0         | -0.0124   | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_9                  (-1) | 0.346        | 0.0936    | -0.00661  | -0.018      | 0.0497    | -0.0331   | -0.00652  | 0.267     | -0.00674  | 0.00211   | 0.00162   | 0.318     | 0.0115    | -0.0424   | 0.00904   | -0.0131
RecoEnergyScaleND             (-1) | 0.337        | 0         | 0         | 0           | 0         | 0         | 0         | 0.337     | 0.0179    | 0.00974   | 3.37e-05  | 0         | 0.31      | 0         | 0         | 0
flux_Nov17_18                 (-1) | -0.335       | 0.0137    | -0.02     | 0.313       | -0.481    | -0.121    | -0.0364   | -0.00444  | 0.0995    | 0.00221   | 0.000348  | -0.101    | 0.00126   | -0.0031   | 0.00137   | -0.00216
CV2uBY                        (-1) | -0.335       | -0.00537  | -0.00474  | -0.128      | -0.0917   | -0.0743   | -0.0196   | -0.0109   | 0.00441   | -0.00121  | -0.00138  | -0.00138  | -0.00253  | -0.0305   | 0.000701  | 0.0113
flux_Nov17_5                  ( 1) | -0.316       | -0.149    | -2.44e-05 | -0.0117     | -0.00491  | -0.000978 | -0.000235 | -0.15     | 0.00292   | -3.91e-05 | -3.09e-05 | -0.118    | -0.00265  | -0.03     | -0.000197 | -0.000303
C12ToAr40_2p2hScaling_nu      ( 1) | 0.275        | 0         | 0         | 0.193       | 0.154     | 0         | 0         | -0.0722   | -0.0722   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_2Pi             (-1) | -0.248       | 0         | 0         | 0           | 0         | -0.249    | 0         | 0.000644  | 0         | 0.000644  | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_n_NC_2Pi                ( 1) | 0.245        | 0         | 0         | 0           | 0         | 0.249     | 0         | -0.00395  | 0         | -0.00395  | 0         | 0         | 0         | 0         | 0         | 0
BeRPA_B                       ( 1) | 0.238        | 0.064     | 0.0153    | 0.336       | 0.167     | 0         | 3.63e-05  | -0.344    | -0.0906   | -0.0152   | -0.0152   | -0.0152   | -0.0381   | -0.246    | 0.0126    | -0.0433
NR_nubar_n_NC_3Pi             ( 1) | 0.209        | 0         | 0         | 0           | 0         | 0.214     | 0         | -0.00488  | 0         | -0.00488  | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_21                 (-1) | -0.201       | 0.00231   | -0.00187  | 0.0812      | -0.206    | -0.0242   | -0.00511  | -0.0468   | 0.0423    | 0.000322  | 7.55e-05  | -0.0913   | 0.000678  | 0.000593  | 0.000309  | 0.00077
flux_Nov17_22                 (-1) | -0.197       | 0.00517   | -0.00295  | -0.0559     | -0.0128   | -0.0169   | -0.00478  | -0.109    | 0.00655   | 0.000318  | 0.00028   | -0.111    | 0.00306   | -0.00551  | 0.00113   | -0.0018
flux_Nov17_17                 ( 1) | -0.196       | 0.0142    | -0.00335  | -0.241      | 0.19      | -0.011    | -0.00363  | -0.141    | -0.0236   | -0.000494 | -0.000354 | -0.127    | -5.56e-05 | 0.00761   | -0.00158  | 0.00165
flux_Nov17_0                  ( 1) | 0.192        | -0.0417   | 0.000363  | 0.0538      | -0.021    | -0.00048  | 0.000492  | 0.2       | 0.106     | -0.000138 | 4.21e-05  | 0.0557    | 0.000713  | 0.0361    | 0.000299  | 0.000974
nuenuebar_xsec_ratio          ( 1) | -0.187       | -0.0188   | 0         | -0.0319     | 0.043     | 0         | 0         | -0.18     | -0.18     | -0.18     | -0.18     | -0.18     | -0.18     | -0.18     | -0.18     | -0.179
nuenumu_xsec_ratio            (-1) | 0.171        | 0.00848   | 0         | 0           | 0.0449    | 0         | 0         | 0.117     | 0.149     | 0.149     | 0.149     | 0.149     | 0.149     | 0.149     | 0.115     | 0.152
FrElas_pi                     (-1) | -0.157       | -0.00561  | 0.00182   | -0.0993     | -0.0412   | -0.00466  | 0.0565    | -0.0649   | -0.0201   | -0.0201   | -0.0201   | -0.0201   | -0.0201   | -0.0201   | -0.0201   | -0.065
NR_nu_p_NC_2Pi                (-1) | -0.154       | 0         | 0         | 0           | 0         | -0.157    | 0         | 0.00277   | 0         | 0.00277   | 0         | 0         | 0         | 0         | 0         | 0
FrAbs_N                       ( 1) | 0.139        | -0.00158  | -0.0226   | 0.265       | 0.0034    | 0.0324    | -0.0378   | -0.0997   | 0.0814    | 0.048     | 0.0461    | 0.0461    | 0.0203    | -0.0187   | 0.0491    | -0.0492
flux_Nov17_3                  ( 1) | -0.137       | -0.0394   | 0.00113   | -0.0715     | -0.0305   | 0.00145   | 0.00188   | 0.000222  | 0.0205    | -3.51e-05 | 0.000105  | -0.0119   | 8.04e-07  | -0.00674  | 0.00065   | -0.00178
RecoEnergySqrtND              (-1) | 0.136        | 0         | 0         | 0           | 0         | 0         | 0         | 0.136     | -0.00185  | 0.0141    | 3.37e-05  | 0         | 0.124     | 0         | 0         | 0
NR_nubar_n_NC_2Pi             ( 1) | 0.136        | 0         | 0         | 0           | 0         | 0.135     | 0         | 0.000581  | 0         | 0.000581  | 0         | 0         | 0         | 0         | 0         | 0
BeRPA_A                       ( 1) | 0.133        | 0.0651    | 0.00627   | 0.338       | 0.161     | 0         | 1.98e-05  | -0.438    | -0.079    | 0.00236   | 0.00236   | 0.00236   | -0.025    | -0.338    | 0.0312    | -0.0185
ERecoScaleMuLArFD             ( 1) | -0.127       | 0         | 0         | 0           | 0         | 0         | -0.127    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArSqrtFD         ( 1) | -0.127       | 0         | 0         | 0           | 0         | 0         | -0.127    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_np_CC_1Pi               ( 1) | 0.126        | 0         | 0.00139   | 0.0598      | 0.0754    | 0         | 5.8e-06   | -0.0102   | -0.0102   | 0         | -4.04e-07 | 0         | 0         | 0         | 0         | 0
EMRecoUncorrInvSqrtND         (-1) | 0.123        | 0         | 0         | 0           | 0         | 0         | 0         | 0.123     | 0.00106   | 0.0133    | 1.59e-06  | 0         | 0.108     | 0         | 0         | 0
flux_Nov17_1                  (-1) | -0.111       | 0.0372    | -0.00764  | -0.0314     | -0.144    | -0.0419   | -0.011    | 0.0881    | 0.0537    | 0.00145   | 0.000505  | 0.0457    | 0.0017    | -0.0197   | 0.00327   | 0.00489
NR_nu_n_NC_1Pi                ( 1) | 0.11         | 0         | 0         | 0           | 0         | 0.109     | 0         | 0.000319  | 0         | 0.000319  | 0         | 0         | 0         | 0         | 0         | 0
EMRecoResFD                   ( 1) | -0.106       | 0.00237   | 0.0845    | -0.191      | 0.125     | -0.0453   | 0.000176  | -0.0813   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.0813
flux_Nov17_24                 ( 1) | -0.0999      | 0.0104    | 0.00245   | -0.106      | -0.041    | 0.00856   | 0.000647  | 0.0252    | -0.0109   | -0.000293 | -1.25e-06 | 0.037     | 0.000734  | 0.000432  | -0.000151 | -0.00168
EMRecoUncorrND                (-1) | 0.0976       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0976    | 0.00307   | 0.00976   | 1.07e-08  | 0         | 0.0847    | 0         | 0         | 0
E2p2h_B_nu                    ( 1) | -0.0964      | 0         | 0         | -0.0674     | -0.0549   | 0         | 0         | 0.0259    | 0.0259    | 0         | 0         | 0         | 0         | 0         | 0         | 0
C12ToAr40_2p2hScaling_nubar   ( 1) | 0.0951       | 0.0654    | 0         | 0.199       | 0         | 0         | 0         | -0.169    | -0.000687 | -0.000687 | -0.000687 | -0.000687 | -0.00989  | -0.169    | 0.0238    | -0.0165
NR_nubar_p_NC_1Pi             (-1) | -0.0903      | 0         | 0         | 0           | 0         | -0.0905   | 0         | 0.000199  | 0         | 0.000199  | 0         | 0         | 0         | 0         | 0         | 0
MaNCRES                       ( 1) | 0.0833       | 0         | 0         | 0           | 0         | 0.0824    | 0         | 0.000872  | 0         | 0.000872  | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_2                  ( 1) | -0.0779      | -0.00541  | 0.000909  | -0.0391     | -0.036    | -0.00164  | 0.000406  | 0.00297   | 0.0202    | 3.55e-05  | -0.000185 | -0.0156   | -0.00112  | -0.000603 | -0.00044  | -0.000709
ERecoScaleMuLArInvSqrtFD      (-1) | -0.077       | 0         | 0         | 0           | 0         | 0         | -0.077    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_6                  (-1) | 0.0756       | 0.00659   | -0.00344  | 0.00785     | 0.0289    | -0.0136   | -0.0034   | 0.0527    | -0.00398  | 0.000779  | 0.000591  | 0.072     | 0.00309   | -0.0183   | 0.00335   | -0.000635
E2p2h_A_nu                    (-1) | 0.0744       | 0         | 0         | 0.0518      | 0.0431    | 0         | 0         | -0.0206   | -0.0206   | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoUncorrSqrtND            ( 1) | -0.0698      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0698   | -0.00171  | -0.00677  | 2.38e-05  | 0         | -0.0614   | 0         | 0         | 0
flux_Nov17_27                 (-1) | -0.0661      | 0.00863   | 0.000822  | -0.051      | -0.0144   | -0.000364 | 0.00111   | -0.0109   | -0.00211  | -0.000134 | -1.94e-05 | -0.00608  | 0.000132  | -0.000919 | -7.48e-05 | -0.00183
flux_Nov17_26                 (-1) | 0.0643       | 0.0202    | 0.00551   | -0.0366     | 0.0655    | 0.0244    | 0.0088    | -0.0235   | -0.0143   | -0.000849 | -0.000196 | -0.0111   | 0.00169   | 0.00535   | -0.0011   | -0.00439
flux_Nov17_25                 ( 1) | -0.0561      | -0.0409   | -0.00324  | 0.0466      | -0.143    | -0.0155   | -0.00559  | 0.105     | 0.0496    | 0.00113   | 0.000348  | 0.0606    | -0.00187  | -0.00966  | 0.00186   | 0.00582
FrAbs_pi                      (-1) | -0.0533      | 0.0124    | -0.01     | -0.405      | 0.12      | -0.0137   | 0.0558    | 0.187     | -0.0592   | -0.0399   | -0.031    | -0.0311   | -0.0765   | 0.0949    | -0.0787   | 0.191
NR_nubar_n_NC_1Pi             (-1) | -0.0443      | 0         | 0         | 0           | 0         | -0.0453   | 0         | 0.000951  | 0         | 0.000951  | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_8                  (-1) | -0.0419      | -0.00234  | -0.000789 | -0.0737     | 0.0295    | -0.000549 | 0.000328  | 0.0057    | -0.0098   | 0.000121  | 0.00015   | 0.0131    | -0.000165 | 0.00129   | 0.000449  | 0.00169
VecFFCCQEshape                (-1) | 0.0415       | -0.00051  | -0.0075   | -0.0398     | 0.0132    | 0         | -1.76e-05 | 0.0761    | 0.0198    | 0.00597   | 0.00597   | 0.00597   | 0.00894   | 0.0558    | 0.00392   | 0.0116
flux_Nov17_16                 (-1) | -0.0411      | 0.00703   | 0.00447   | -0.547      | 0.516     | 0.0417    | 0.0233    | -0.0868   | -0.102    | -0.000796 | 0.000309  | 0.0227    | 0.00138   | -0.00544  | 0.00126   | -0.00185
CCQEPauliSupViaKF             (-1) | 0.0275       | 0.0736    | 0.00274   | 0.324       | 0.133     | 0         | 1.13e-05  | -0.506    | -0.0618   | 0.00656   | 0.00656   | 0.00656   | -0.0262   | -0.412    | 0.0389    | -0.0194
E2p2h_B_nubar                 (-1) | 0.0239       | 0.0224    | 0         | 0.0673      | 0         | 0         | 0         | -0.0658   | 9.97e-05  | 9.97e-05  | 9.97e-05  | 9.97e-05  | -0.00256  | -0.0627   | 0.00898   | -0.00925
ChargedHadRecoResND           (-1) | 0.0224       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0224    | 0.00476   | 8.19e-05  | 3.32e-09  | 0         | 0.0175    | 0         | 0         | 0
flux_Nov17_23                 ( 1) | -0.0173      | -0.00128  | -0.00144  | -0.00363    | 0.0818    | -0.00339  | 0.000518  | -0.0898   | 0.000704  | 7.46e-05  | 0.000231  | -0.0866   | 0.00199   | -0.00556  | 0.00111   | -0.000128
EMRecoResND                   (-1) | -0.0149      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0149   | -0.000891 | 0.00179   | -5.48e-06 | 0         | -0.0158   | 0         | 0         | 0
FrPiProd_pi                   (-1) | 0.0127       | 0.000128  | -0.00032  | 0.00325     | -0.0228   | 0.0272    | 0.00836   | -0.00313  | -0.00136  | -0.00109  | -0.00227  | -0.00227  | 0.00514   | 0.00372   | -0.00225  | -0.0186
E2p2h_A_nubar                 (-1) | 0.0107       | 0.0168    | 0         | 0.0498      | 0         | 0         | 0         | -0.0559   | 0.000342  | 0.000342  | 0.000342  | 0.000342  | -0.00094  | -0.0508   | 0.00738   | -0.0106
FrCEx_N                       (-1) | 0.0104       | -0.000487 | -0.0616   | 0.012       | 0.0149    | 0.0443    | -0.0686   | 0.0699    | 0.106     | 0.0649    | 0.0663    | 0.0663    | 0.0546    | 0.0556    | 0.0727    | 0.0478
MuonRecoResND                 ( 1) | -0.00744     | 0         | 0         | 0           | 0         | 0         | 0         | -0.00744  | 0.00287   | -0.00206  | -4.59e-06 | 0         | -0.00838  | 0         | 0         | 0
FrPiProd_N                    (-1) | 0.00663      | 0.00141   | -0.00417  | 0.0304      | -0.00855  | -6.42e-05 | 0.0189    | -0.0314   | 0.00685   | 0.0162    | 0.0158    | 0.0158    | 0.0207    | -0.00534  | 0.0164    | -0.00701
NuOnENCBkgSyst                ( 1) | -0.00408     | 0         | 0         | 0           | 0         | 0         | 0         | -0.00408  | 0         | -0.00408  | 0         | 0         | 0         | 0         | 0         | 0
MvNCRES                       ( 1) | 0.00214      | 0         | 0         | 0           | 0         | 0.00251   | 0         | -0.000373 | 0         | -0.000373 | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_p_NC_1Pi                (-1) | -0.00186     | 0         | 0         | 0           | 0         | 0         | 0         | -0.00186  | 0         | -0.00186  | 0         | 0         | 0         | 0         | 0         | 0
NuOnERecoEffSyst              (-1) | -0.000112    | 0         | 0         | 0           | 0         | 0         | 0         | -0.000112 | 0         | 0         | 0         | 0         | 0         | -0.000112 | 0         | 0
NuOnECCBkgSyst                ( 1) | -2.57e-05    | 0         | 0         | 0           | 0         | 0         | 0         | -2.57e-05 | 0         | 0         | -2.57e-05 | 0         | 0         | 0         | 0         | 0

= Evis bin 14: 3.75 - 4GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear
EMRecoUncorrSqrtFD            (-1) | -8.38        | -0.0244   | -0.325    | -0.103      | -0.131    | -0.0515   | 0.123     | -7.87     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -7.87
ERecoScaleMuLArSqrtND         (-1) | 3.81         | 0         | 0         | 0           | 0         | 0         | 0         | 3.81      | -0.0281   | 0         | 0         | 0         | 3.83      | 0         | 0         | 0
RecoEnergyInvSqrtFD           (-1) | -3.74        | -0.0507   | -0.0385   | -0.415      | -0.187    | -0.464    | -0.0879   | -2.5      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.5
EMRecoUncorrInvSqrtFD         (-1) | -3.64        | -0.0503   | -0.0907   | -0.173      | -0.225    | -0.361    | -0.0879   | -2.65     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.65
flux_Nov17_13                 ( 1) | 3.46         | 0.0237    | 0.0562    | 1.63        | 1.34      | 0.32      | 0.0741    | 0.0148    | -0.302    | -0.00243  | -0.000538 | 0.321     | 0.00277   | 0.0116    | -0.00246  | -0.0236
flux_Nov17_14                 ( 1) | -3.37        | -0.0147   | -0.0618   | -1.64       | -1.27     | -0.345    | -0.0701   | 0.0314    | 0.29      | 0.00297   | 0.000177  | -0.266    | -0.00182  | -0.0132   | 0.00247   | 0.0165
EMRecoUncorrFD                (-1) | -3.28        | -0.0352   | -0.109    | 1.89        | -0.275    | 0.0515    | -0.127    | -4.67     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -4.67
ChargedHadRecoUncorrInvSqrtFD (-1) | -3.23        | -0.0156   | -0.0473   | -1.34       | -0.0502   | -0.567    | -0.271    | -0.939    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.939
MvCCRES                       ( 1) | 3            | 0.186     | 0.083     | 1.66        | 0.906     | 0         | 0         | 0.161     | -0.117    | 0.0181    | 0.0181    | 0.0181    | 0.0226    | 0.229     | 0.0417    | 0.0567
RecoEnergySqrtFD              (-1) | -2.79        | 0.0364    | -0.0439   | 0.967       | -0.0551   | -0.155    | -0.127    | -3.41     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -3.41
RecoEnergyScaleFD             (-1) | -2.69        | -0.0294   | -0.0449   | 2.11        | -0.314    | -0.309    | -0.127    | -3.97     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -3.97
ChargedHadRecoUncorrFD        (-1) | -2.45        | -0.0176   | -0.0706   | -0.869      | -0.0517   | -0.412    | -0.271    | -0.754    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.754
MaCCQE                        ( 1) | 2.16         | 0.222     | 0.14      | 1.32        | 1.07      | 0         | 0         | -0.59     | -0.23     | -0.00128  | -0.00128  | -0.00128  | -0.0699   | -0.211    | 0.0579    | -0.143
NR_nu_n_CC_3Pi                ( 1) | 2.12         | 0         | 0.0828    | 1.35        | 0.669     | 0         | 0.106     | -0.086    | -0.086    | 0         | 1.52e-07  | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArND             (-1) | 2.01         | 0         | 0         | 0           | 0         | 0         | 0         | 2.01      | -0.0172   | 0         | 0         | 0         | 2.02      | 0         | 0         | 0
FrInel_pi                     (-1) | 1.75         | 0.00335   | -0.0481   | 1.98        | -0.082    | -0.149    | 0.0332    | 0.0165    | 0.118     | 0.111     | 0.107     | 0.107     | 0.174     | 0.0288    | 0.145     | -0.0268
ChargedHadRecoUncorrSqrtFD    (-1) | -1.57        | -0.0207   | -0.124    | -0.431      | -0.0632   | -0.0515   | -0.299    | -0.585    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.585
NR_nu_n_CC_2Pi                ( 1) | 1.55         | 0         | 0.0379    | 0.566       | 0.946     | 0         | 0.116     | -0.116    | -0.116    | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_2Pi             (-1) | -1.53        | -0.116    | -0.00492  | -0.911      | 0         | 0         | -0.0791   | -0.418    | 0.00148   | 0.00148   | 0.00148   | 0.00148   | -0.079    | -0.376    | 0.0728    | -0.0309
NR_nubar_p_CC_1Pi             (-1) | -1.5         | -0.237    | -0.00501  | -0.796      | 0         | 0         | -0.0351   | -0.432    | 0.0161    | 0.0161    | 0.0161    | 0.0161    | -0.131    | -0.533    | 0.0237    | 0.26
flux_Nov17_10                 (-1) | -1.33        | 0.0286    | -0.0214   | -0.736      | -0.408    | -0.118    | -0.0276   | -0.0516   | 0.0784    | 0.000559  | 3e-06     | -0.131    | 3.56e-07  | 7.2e-06   | 3.88e-08  | 5.37e-05
flux_Nov17_4                  ( 1) | 1.21         | 0.152     | 0.00581   | 0.497       | -0.000141 | 0.0405    | 0.000767  | 0.511     | 0.205     | 0.00129   | -3.97e-05 | 0.298     | 0.000225  | -0.00117  | 0.000307  | 0.00221
ERecoScaleMuLArInvSqrtND      (-1) | 1.1          | 0         | 0         | 0           | 0         | 0         | 0         | 1.1       | 0.00826   | 0         | 0         | 0         | 1.09      | 0         | 0         | 0
FrAbs_pi                      ( 1) | 0.94         | -0.0239   | -0.0225   | 1.53        | -0.0898   | -0.199    | -0.0502   | -0.208    | 0.081     | 0.059     | 0.061     | 0.0611    | 0.1       | -0.0378   | 0.088     | -0.193
ChargedHadRecoUncorrInvSqrtND (-1) | 0.922        | 0         | 0         | 0           | 0         | 0         | 0         | 0.922     | 0.0203    | 0.0158    | 9.25e-05  | 0         | 0.884     | 0         | 0         | 0
NR_nu_p_CC_3Pi                ( 1) | 0.902        | 0         | 0.0137    | 0.335       | 0.551     | 0         | 0.0719    | -0.0703   | -0.0703   | 0         | 0         | 0         | 0         | 0         | 0         | 0
