= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
E2p2h_A_nubar                 ( 1) | 0.00309      | 0         | 0         | -0.0135     | -0.00597  | 0         | 0         | 0.0225    | 0.0225    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
E2p2h_B_nubar                 ( 1) | 0.00279      | 0         | 0         | -0.0233     | -0.0094   | 0         | 0         | 0.0354    | 0.0354    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
C12ToAr40_2p2hScaling_nubar   ( 1) | -0.00244     | 0         | 0         | 0.0891      | 0.0324    | 0         | 0         | -0.124    | -0.124    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
MaNCRES                       ( 1) | -0.000101    | 0         | 0         | 0           | 0         | 0         | 0         | -0.000101 | 0         | -0.000101 | 0         | 0         | 0         | 0         | 0         | 0         | 0
NuOnECCBkgSyst                ( 1) | -5.87e-05    | 0         | 0         | 0           | 0         | 0         | 0         | -5.87e-05 | 0         | 0         | -5.87e-05 | 0         | 0         | 0         | 0         | 0         | 0
MvNCRES                       ( 1) | -4.76e-05    | 0         | 0         | 0           | 0         | 0         | 0         | -4.76e-05 | 0         | -4.76e-05 | 0         | 0         | 0         | 0         | 0         | 0         | 0
NuOnERecoEffSyst              (-1) | -4.59e-05    | 0         | 0         | 0           | 0         | 0         | 0         | -4.59e-05 | 0         | 0         | 0         | 0         | 0         | -4.59e-05 | 0         | 0         | 0

= Evis bin 16: 5 - 6GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
EMRecoUncorrSqrtFD            ( 1) | 10.5         | 1.78      | 0.0839    | 3.11        | 0.262     | 0.837     | 0.241     | 4.14      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 4.14      | 0
RecoEnergyScaleFD             ( 1) | 7.87         | 0.062     | 0.0153    | 4.67        | 0.0863    | 0.619     | 0.0426    | 2.37      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 2.37      | 0
EMRecoUncorrFD                ( 1) | 7.61         | 0.194     | 0.013     | 4.47        | 0.0642    | 0.4       | 0.0426    | 2.42      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 2.42      | 0
RecoEnergySqrtFD              ( 1) | 6.25         | 0.333     | 0.0102    | 3.75        | 0.0415    | 0.473     | 0.0426    | 1.61      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 1.61      | 0
NR_nu_n_CC_2Pi                (-1) | -4.41        | 1.43      | -0.0529   | -3.05       | 0         | 0         | -0.0714   | -2.66     | 0         | 0         | -8.1e-06  | 0         | -0.0644   | -1.25     | 0.0239    | -1.33     | -0.0712
NR_nu_n_CC_3Pi                (-1) | -4.3         | 2.18      | -0.0918   | -3.24       | 0         | 0         | -0.197    | -2.95     | 0         | 0         | 1.29e-05  | 0         | -0.0324   | -3.43     | 1.45      | -0.762    | -0.0948
EMRecoUncorrInvSqrtFD         ( 1) | 4.29         | -0.128    | 0.00873   | 2.14        | 0.0164    | 0.218     | 0.0426    | 1.99      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 1.99      | 0
RecoEnergyInvSqrtFD           ( 1) | 4.2          | -0.132    | 0.0103    | 2.32        | 0.0173    | 0.328     | 0.0426    | 1.61      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 1.61      | 0
ChargedHadRecoUncorrInvSqrtFD ( 1) | 1.91         | -0.183    | 0.00739   | 0.892       | 0.00474   | 0.218     | 0.0426    | 0.928     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.928     | 0
NR_nu_p_CC_3Pi                (-1) | -1.84        | 0.954     | -0.0287   | -2.05       | 0         | 0         | -0.115    | -0.6      | 0         | 0         | 0         | 0         | -0.0283   | -1.44     | 0.702     | 0.101     | 0.0854
flux_Nov17_15                 ( 1) | 1.84         | -0.586    | 0.0207    | 2           | -0.064    | 0.121     | 0.0283    | 0.323     | 0.295     | -0.00762  | -1.09e-05 | 0.0301    | 0.00625   | 0.0531    | -0.0196   | -0.0346   | -0.000618
ERecoScaleMuLArSqrtND         ( 1) | -1.6         | 0         | 0         | 0           | 0         | 0         | 0         | -1.6      | 0.28      | 0         | 0         | 0         | -1.87     | 0         | 0         | 0         | 0
NR_nu_p_CC_2Pi                (-1) | -1.57        | 0.655     | -0.0162   | -1.63       | 0         | 0         | -0.0422   | -0.537    | 0         | 0         | 0         | 0         | -0.0339   | -0.253    | 0.0259    | -0.27     | -0.00864
ChargedHadRecoUncorrFD        ( 1) | 1.52         | 0.0379    | 0.0311    | 0.541       | -0.00253  | 0.255     | 0.0426    | 0.618     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.618     | 0
BhtBY                         (-1) | 1.35         | -0.414    | 0.0139    | 0.799       | 0.00308   | 0.141     | 0.0399    | 0.769     | -0.0077   | -0.0071   | 2.13e-07  | 0         | 0.011     | 0.647     | -0.0872   | 0.217     | -0.00387
flux_Nov17_14                 (-1) | 1.29         | -0.703    | 0.045     | 2.84        | 0.172     | 0.224     | 0.0784    | -1.36     | -0.832    | -0.0123   | -1.1e-05  | -0.559    | -0.00233  | 0.0359    | -0.0149   | 0.0234    | -0.00226
ChargedHadRecoUncorrSqrtFD    ( 1) | 1.26         | 0.269     | 0.0424    | 0.54        | -0.0114   | 0.255     | -0.132    | 0.294     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.294     | 0
ERecoScaleMuLArND             ( 1) | -1.19        | 0         | 0         | 0           | 0         | 0         | 0         | -1.19     | 0.0869    | 0         | 0         | 0         | -1.27     | 0         | 0         | 0         | 0
flux_Nov17_4                  ( 1) | 1.08         | 0.99      | 0.00781   | 0.884       | 0.00323   | 0.0408    | 0.009     | -0.856    | -0.011    | -0.00204  | -2.32e-06 | -0.911    | -0.00753  | 0.101     | -0.0107   | -0.0337   | 0.000498
flux_Nov17_18                 (-1) | 1.02         | 0.34      | -0.0155   | 0.339       | -0.0597   | -0.0738   | -0.0319   | 0.523     | 0.288     | 0.00391   | 2.37e-07  | 0.225     | -0.000236 | 0.0261    | -0.00221  | -0.0173   | 0.000335
flux_Nov17_0                  (-1) | 1            | 0.567     | 0.000479  | -0.0728     | 0.00124   | 0.00293   | -0.000761 | 0.503     | 0.121     | 0.000582  | 7.71e-07  | 0.266     | 0.029     | 0.0829    | -0.00185  | -0.0221   | 0.0012
AhtBY                         (-1) | -0.895       | 0.295     | -0.0132   | -0.526      | -0.00235  | -0.0844   | -0.0237   | -0.54     | 0.00774   | 0.00379   | -1.82e-07 | 0         | -0.00762  | -0.423    | 0.023     | -0.147    | 0.00227
ChargedHadRecoUncorrInvSqrtND ( 1) | -0.85        | 0         | 0         | 0           | 0         | 0         | 0         | -0.85     | -0.0183   | -0.0207   | -4.21e-08 | 0         | -0.811    | 0         | 0         | 0         | 0
flux_Nov17_16                 ( 1) | 0.824        | 0.468     | -0.00869  | 0.397       | -0.00825  | -0.0665   | -0.0222   | 0.0638    | 0.00604   | 0.00248   | -2.23e-06 | 0.0492    | 0.00146   | 0.0543    | -0.0157   | -0.0334   | -0.000315
FrElas_N                      (-1) | 0.788        | 0.0951    | 0.00241   | 0.89        | 0.0318    | -0.00337  | 0.0282    | -0.256    | 0         | 0         | 0         | 0         | 0         | 0         | -0.103    | 0.0414    | -0.195
NR_nu_n_NC_3Pi                (-1) | -0.787       | 0         | 0         | 0           | 0         | -0.832    | 0         | 0.0448    | 0         | 0.0448    | 0         | 0         | 0         | 0         | 0         | 0         | 0
CV1uBY                        (-1) | 0.754        | -0.238    | 0.00609   | 0.453       | 0.00596   | 0.0707    | 0.0306    | 0.425     | -0.0221   | -0.00375  | -9.15e-07 | 0         | 0.00516   | 0.344     | -0.074    | 0.175     | 0.000783
flux_Nov17_6                  (-1) | 0.738        | 0.128     | -0.00164  | 0.499       | 0.0026    | -0.0176   | -0.00415  | 0.132     | 0.042     | 0.000495  | 1.78e-07  | 0.0246    | -0.00359  | 0.0541    | -0.00793  | 0.0259    | -0.00425
MaCCQE                        (-1) | 0.712        | 0.504     | -0.0226   | -1.26       | -0.0557   | 0         | -1.04e-05 | 1.54      | 0.362     | 0         | 0         | 0         | 0.0133    | 0.945     | -0.241    | 0.391     | 0.0671
FrInel_pi                     (-1) | -0.704       | -0.27     | 0.0073    | -0.419      | 0.00158   | -0.293    | -0.0981   | 0.366     | 0.0504    | 0.0103    | -1.19e-05 | 0         | 0.0269    | -0.0122   | 0.0447    | -0.102    | 0.349
ERecoScaleMuLArInvSqrtND      ( 1) | -0.689       | 0         | 0         | 0           | 0         | 0         | 0         | -0.689    | -0.00473  | 0         | 0         | 0         | -0.684    | 0         | 0         | 0         | 0
flux_Nov17_21                 (-1) | 0.668        | -0.00157  | -0.00207  | 0.44        | -0.0296   | 0.00241   | -0.0115   | 0.271     | 0.127     | -0.00105  | -7e-06    | 0.167     | 0.0104    | 0.00291   | -0.00236  | -0.0331   | 0.000874
CV2uBY                        (-1) | -0.659       | 0.208     | -0.00529  | -0.395      | -0.0052   | -0.0617   | -0.0267   | -0.373    | 0.0193    | 0.00327   | 8.03e-07  | 0         | -0.00449  | -0.302    | 0.0657    | -0.154    | -0.000672
FrInel_N                      (-1) | -0.653       | -0.0204   | 0.0178    | -0.789      | -0.0175   | 0.0781    | 0.019     | 0.0584    | -0.0178   | -0.00378  | 1.25e-06  | 0         | 0.00264   | -0.0722   | 0.0585    | -0.033    | 0.124
flux_Nov17_12                 ( 1) | -0.634       | 0.329     | -0.00269  | -0.684      | -0.00125  | -0.0351   | -0.00595  | -0.233    | 0.0603    | 0.000888  | 6.03e-07  | -0.328    | -0.00576  | -0.00279  | 0.00705   | 0.0343    | 0.000985
ChargedHadRecoUncorrND        ( 1) | -0.621       | 0         | 0         | 0           | 0         | 0         | 0         | -0.621    | -0.00608  | -0.0206   | 2.01e-06  | 0         | -0.594    | 0         | 0         | 0         | 0
NR_nu_p_NC_3Pi                (-1) | -0.615       | 0         | 0         | 0           | 0         | -0.672    | 0         | 0.0576    | 0         | 0.0576    | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_10                 ( 1) | 0.606        | -0.508    | 0.0167    | 1.19        | 0.0568    | 0.0968    | 0.032     | -0.274    | -0.258    | -0.00456  | -3.29e-06 | -0.00983  | -7.29e-07 | -0.00163  | 1.46e-05  | -5.52e-05 | 3.59e-06
flux_Nov17_20                 ( 1) | 0.579        | 0.157     | -0.00784  | 0.183       | -0.0248   | -0.0368   | -0.0179   | 0.327     | 0.104     | 0.00181   | -1.32e-06 | 0.254     | 0.011     | 0.0185    | -0.00658  | -0.0565   | 0.00112
flux_Nov17_13                 ( 1) | 0.525        | -0.824    | 0.0396    | 2.13        | 0.197     | 0.198     | 0.078     | -1.3      | -0.946    | -0.00945  | -4.59e-06 | -0.407    | -0.00646  | 0.0252    | -0.00173  | 0.0538    | -0.0023
flux_Nov17_2                  (-1) | 0.515        | -0.0653   | 0.000132  | 0.454       | 0.00136   | 0.00287   | 0.000397  | 0.121     | 0.0549    | 0.000158  | -5.97e-07 | 0.0477    | -0.000973 | 0.000686  | 0.00107   | 0.0167    | -0.000609
flux_Nov17_25                 (-1) | -0.503       | 0.0656    | 0.00108   | -0.265      | 0.0216    | -0.00875  | 0.00235   | -0.32     | -0.126    | -0.000229 | 1.78e-06  | -0.193    | 0.00154   | -0.00602  | -0.00423  | 0.00894   | -0.000686
BeRPA_B                       (-1) | 0.5          | 0.222     | -0.0115   | -0.481      | -0.0309   | 0         | -4.48e-06 | 0.802     | 0.202     | 0         | 0         | 0         | 0.0191    | 0.539     | -0.105    | 0.135     | 0.00899
flux_Nov17_1                  (-1) | 0.471        | 0.275     | -0.00703  | -0.118      | -0.0352   | -0.0287   | -0.0144   | 0.4       | 0.218     | 0.00209   | 1.72e-06  | 0.176     | 0.00328   | 0.057     | -0.0105   | -0.0439   | -0.000723
BeRPA_A                       (-1) | 0.462        | 0.215     | -0.00953  | -0.516      | -0.0358   | 0         | -4.33e-06 | 0.809     | 0.209     | 0         | 0         | 0         | 0.0281    | 0.543     | -0.107    | 0.135     | -0.00223
C12ToAr40_2p2hScaling_nu      (-1) | 0.459        | 0.202     | 0         | -0.217      | 0         | 0         | 0         | 0.475     | 0         | 0         | 0         | 0         | 0.00321   | 0.453     | -0.0852   | 0.12      | -0.0173
flux_Nov17_19                 ( 1) | 0.456        | 0.285     | -0.0104   | -0.0857     | -0.0507   | -0.0492   | -0.024    | 0.391     | 0.244     | 0.00295   | 2.12e-06  | 0.172     | 0.0115    | 0.0381    | -0.00985  | -0.0686   | 0.000794
ChargedHadRecoUncorrSqrtND    ( 1) | -0.454       | 0         | 0         | 0           | 0         | 0         | 0         | -0.454    | -0.00569  | -0.0192   | 2e-06     | 0         | -0.428    | 0         | 0         | 0         | 0
MvCCRES                       ( 1) | 0.449        | -0.872    | 0.0539    | 2.13        | 0.117     | 0         | 2.89e-05  | -0.984    | -0.49     | 0         | 4.45e-11  | 0         | -4.07e-05 | -0.391    | 0.287     | -0.407    | 0.0217
CCQEPauliSupViaKF             ( 1) | 0.446        | 0.183     | -0.00984  | -0.431      | -0.042    | 0         | -4.68e-06 | 0.746     | 0.238     | 0         | -7.08e-10 | 0         | 0.0291    | 0.453     | -0.0864   | 0.11      | -0.000322
nuenumu_xsec_ratio            ( 1) | -0.437       | 0.0101    | 0         | -0.187      | 0         | 0         | 0         | -0.261    | 0         | 0         | 4.11e-09  | 0         | 0         | 0         | 0.164     | -0.173    | -0.251
EMRecoResFD                   ( 1) | -0.436       | 0.0458    | -0.00801  | 0.194       | -0.0122   | 0         | -4.97e-06 | -0.656    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.656    | 0
NR_nu_n_NC_2Pi                (-1) | -0.415       | 0         | 0         | 0           | 0         | -0.42     | 0         | 0.00534   | 0         | 0.00534   | 0         | 0         | 0         | 0         | 0         | 0         | 0
RecoEnergyInvSqrtND           ( 1) | -0.41        | 0         | 0         | 0           | 0         | 0         | 0         | -0.41     | -0.00706  | -0.0123   | -4.83e-08 | 0         | -0.39     | 0         | 0         | 0         | 0
flux_Nov17_11                 (-1) | -0.398       | -0.123    | 0.0163    | 0.364       | 0.0949    | 0.0541    | 0.0283    | -0.833    | -0.476    | -0.00419  | -3.12e-06 | -0.386    | -0.0067   | 0.0103    | -0.00667  | 0.0398    | -0.00123
flux_Nov17_8                  (-1) | 0.397        | 0.0167    | 0.000561  | 0.397       | 0.00764   | -0.00185  | 0.00332   | -0.0262   | 0.0227    | 6.36e-05  | 1.03e-06  | -0.0521   | -0.00568  | -0.0135   | -0.00103  | 0.0241    | -0.00109
FrAbs_pi                      (-1) | 0.386        | 0.104     | 0.0125    | 0.171       | 0.00825   | 0.0356    | 0.0501    | 0.00483   | -0.0304   | -0.0165   | 1.6e-05   | 0         | -0.023    | 0.0539    | -0.0372   | 0.137     | -0.0805
ChargedHadRecoResFD           (-1) | 0.38         | 0.0332    | 0.00366   | 0.56        | -0.00176  | -0.0364   | 2.67e-06  | -0.179    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.179    | 0
RecoEnergyScaleND             ( 1) | -0.355       | 0         | 0         | 0           | 0         | 0         | 0         | -0.355    | -0.00883  | -0.0192   | -5.54e-08 | 0         | -0.327    | 0         | 0         | 0         | 0
flux_Nov17_7                  (-1) | -0.325       | -0.069    | 8.47e-05  | -0.158      | -0.00439  | -0.00126  | 0.00115   | -0.0937   | 0.045     | -0.000637 | 5.96e-07  | -0.113    | -0.0139   | -0.0308   | -0.000401 | 0.0227    | -0.000761
FrCEx_N                       (-1) | -0.319       | -0.0507   | -0.00487  | -0.154      | -0.00434  | -0.0798   | -0.0551   | 0.0299    | -0.02     | -0.000913 | 6.9e-07   | 0         | 0.0124    | -0.0342   | 0.0118    | 0.0187    | 0.0421
NR_nubar_n_CC_1Pi             ( 1) | 0.315        | 0         | 0         | 0.371       | 0.0323    | 0         | 0.0876    | -0.176    | -0.176    | 0         | 7.92e-10  | 0         | 0         | 0         | 0         | 0         | 0
MuonRecoResFD                 ( 1) | 0.295        | 0.0161    | 0.0563    | 0.194       | -0.0143   | 0.619     | 3.24e-05  | -0.576    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.576    | 0
flux_Nov17_17                 (-1) | 0.27         | -0.000528 | 0.00679   | 0.446       | 0.0414    | 0.0101    | -0.00309  | -0.231    | -0.165    | -0.00295  | -3.77e-06 | -0.0465   | 0.00847   | 0.0647    | -0.0275   | -0.0605   | -0.000753
Theta_Delta2Npi               ( 1) | 0.257        | -0.257    | 0.005     | 0.721       | 0.0132    | 0         | 5.18e-06  | -0.224    | -0.0447   | 7.47e-05  | 0         | 0         | -0.00368  | -0.256    | 0.11      | -0.0857   | 0.0559
BeRPA_D                       (-1) | 0.248        | 0.207     | -0.00932  | -0.573      | -0.0242   | 0         | -4.37e-06 | 0.646     | 0.158     | 0         | 0         | 0         | -0.00234  | 0.376     | -0.0947   | 0.159     | 0.0489
flux_Nov17_24                 ( 1) | -0.236       | -0.0491   | 0.00403   | -0.0612     | 0.0256    | -0.00835  | 0.00587   | -0.153    | -0.118    | -0.000797 | 2.2e-06   | -0.0585   | -0.00294  | 0.0495    | -0.0171   | -0.00282  | -0.0017
NR_nu_p_NC_2Pi                (-1) | -0.226       | 0         | 0         | 0           | 0         | -0.229    | 0         | 0.00308   | 0         | 0.00308   | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_22                 ( 1) | -0.218       | 0.152     | -0.00223  | -0.0822     | 0.0574    | -0.0168   | -0.00991  | -0.317    | -0.257    | 6.55e-06  | -2.9e-06  | -0.0454   | 0.00842   | -0.0171   | 0.00177   | -0.00773  | 0.00038
flux_Nov17_26                 (-1) | -0.214       | -0.15     | 0.00608   | 0.0457      | 0.02      | 0.021     | 0.00681   | -0.164    | -0.0977   | -0.00192  | -4.09e-07 | -0.0564   | 0.00115   | 0.0166    | -0.0102   | -0.0143   | -0.000571
NR_nubar_p_CC_3Pi             ( 1) | 0.203        | 0         | 0.00383   | 0.371       | 0.0628    | 0         | 0         | -0.235    | -0.235    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_np_CC_1Pi               (-1) | -0.193       | 0.111     | -0.00205  | -0.196      | 0         | 0         | -0.0103   | -0.0952   | 0         | 0         | 2.18e-06  | 0         | -0.004    | -0.0449   | -0.0142   | -0.0335   | 0.00127
NR_nubar_p_CC_2Pi             ( 1) | -0.188       | 0         | 0.0021    | 0.0922      | 0.0982    | 0         | 0         | -0.381    | -0.381    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrPiProd_N                    (-1) | 0.188        | -0.00901  | -0.0134   | 0.204       | -0.00375  | 0.0141    | -0.0213   | 0.0175    | 0.0144    | 0.00151   | -3.32e-06 | 0         | 0.0054    | 0.00604   | 0.00805   | -0.0187   | 0.000763
flux_Nov17_23                 (-1) | -0.184       | 0.0382    | 0.00308   | -0.0247     | 0.0396    | -0.00937  | -0.000399 | -0.231    | -0.18     | -0.000877 | -4e-07    | -0.0754   | -0.00436  | 0.05      | -0.0148   | -0.00383  | -0.00147
FrCEx_pi                      ( 1) | -0.183       | -0.0489   | 0.0101    | -0.259      | -0.013    | -0.0217   | -0.0187   | 0.168     | 0.0234    | 0.00117   | 1.18e-06  | 0         | 0.00356   | 0.0352    | -0.0356   | 0.0589    | 0.0805
NR_nubar_n_CC_3Pi             (-1) | -0.16        | 0         | -0.00242  | -0.323      | -0.0741   | 0         | 0         | 0.239     | 0.239     | 0         | -7.81e-07 | 0         | 0         | 0         | 0         | 0         | 0
VecFFCCQEshape                (-1) | 0.15         | 0.0143    | -0.00249  | 0.0469      | -0.00045  | 0         | -6.75e-07 | 0.0914    | 0.00979   | 0         | 0         | 0         | 0.00961   | 0.101     | -0.00747  | -0.00822  | -0.0137
flux_Nov17_3                  (-1) | 0.149        | -0.0773   | -0.000264 | 0.0265      | -0.00585  | -0.00167  | 0.000806  | 0.207     | 0.0239    | 8.53e-05  | -7.73e-07 | 0.14      | 0.00326   | 0.0045    | 0.00671   | 0.0277    | -0.000363
RecoEnergySqrtND              ( 1) | -0.148       | 0         | 0         | 0           | 0         | 0         | 0         | -0.148    | -0.00217  | -0.0111   | -4.24e-08 | 0         | -0.135    | 0         | 0         | 0         | 0
E2p2h_B_nu                    ( 1) | 0.131        | 0.049     | 0         | -0.0536     | 0         | 0         | 0         | 0.136     | 0         | 0         | 0         | 0         | 0.0016    | 0.116     | -0.0214   | 0.0438    | -0.00438
nuenuebar_xsec_ratio          ( 1) | 0.114        | -0.0394   | 0         | 0.0597      | -0.00869  | 0         | 0         | 0.103     | 0         | 0         | -1.66e-07 | 0         | 0         | 0         | 0.00128   | 0.00183   | 0.0997
FrAbs_N                       (-1) | 0.111        | -0.00659  | 0.000265  | 0.000936    | -0.000543 | -0.000707 | 0.0353    | 0.0821    | 0.0236    | -3.55e-05 | 6.47e-07  | 0         | 0.0207    | 0.00727   | 0.0179    | -0.00894  | 0.0215
flux_Nov17_5                  ( 1) | 0.109        | 0.206     | 5.15e-05  | -0.029      | -0.000996 | 0.000888  | 9.72e-05  | -0.0678   | -0.0115   | 0.000372  | -1.31e-07 | -0.0831   | 0.0117    | 0.0133    | 0.000838  | -0.00132  | 0.000268
NR_nu_n_NC_1Pi                ( 1) | 0.109        | 0         | 0         | 0           | 0         | 0.109     | 0         | -0.000475 | 0         | -0.000475 | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_9                  ( 1) | 0.102        | -0.319    | 0.0028    | 0.552       | 0.00304   | 0.0639    | 0.0138    | -0.214    | -0.0468   | -0.00201  | -8.27e-07 | -0.0223   | 0.00397   | -0.153    | 0.034     | -0.0412   | 0.00805
C12ToAr40_2p2hScaling_nubar   ( 1) | -0.0915      | 0         | 0         | 0.0734      | 0.0292    | 0         | 0         | -0.194    | -0.194    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoUncorrInvSqrtND         ( 1) | -0.091       | 0         | 0         | 0           | 0         | 0         | 0         | -0.091    | 0.0221    | -0.0105   | 5.27e-09  | 0         | -0.102    | 0         | 0         | 0         | 0
E2p2h_A_nu                    ( 1) | 0.0903       | 0.0259    | 0         | -0.0285     | 0         | 0         | 0         | 0.0929    | 0         | 0         | 0         | 0         | 0.00014   | 0.0701    | -0.0123   | 0.0373    | -0.00242
NR_nubar_p_CC_1Pi             (-1) | -0.0749      | 0         | -0.00701  | -0.552      | -0.149    | 0         | 0         | 0.633     | 0.633     | 0         | -1.39e-07 | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_CC_2Pi             ( 1) | -0.0727      | 0         | 0         | 0.185       | 0.115     | 0         | 0         | -0.373    | -0.373    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoUncorrND                ( 1) | -0.0719      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0719   | 0.0231    | -0.0132   | 5.27e-09  | 0         | -0.0817   | 0         | 0         | 0         | 0
ERecoScaleMuLArFD             (-1) | -0.0697      | 0         | 0         | 0           | 0         | 0         | -0.0697   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArInvSqrtFD      (-1) | -0.0697      | 0         | 0         | 0           | 0         | 0         | -0.0697   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoUncorrSqrtND            ( 1) | -0.0681      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0681   | 0.0222    | -0.0215   | 4.68e-09  | 0         | -0.0688   | 0         | 0         | 0         | 0
FrPiProd_pi                   ( 1) | 0.0668       | -0.0076   | 0.00063   | 0.1         | 0.00494   | -0.00543  | -0.011    | -0.0152   | -0.00265  | -0.00018  | -2.66e-08 | 0         | -0.00611  | -0.00698  | 0.00506   | -0.0292   | 0.0249
ERecoScaleMuLArSqrtFD         (-1) | 0.0594       | 0         | 0         | 0           | 0         | 0         | 0.0594    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
MaNCRES                       ( 1) | 0.0557       | 0         | 0         | 0           | 0         | 0.0552    | 0         | 0.000468  | 0         | 0.000468  | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_p_NC_1Pi                ( 1) | 0.0541       | 0         | 0         | 0           | 0         | 0.0546    | 0         | -0.000466 | 0         | -0.000466 | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_3Pi             (-1) | -0.0519      | 0         | 0         | 0           | 0         | -0.0546   | 0         | 0.00273   | 0         | 0.00273   | 0         | 0         | 0         | 0         | 0         | 0         | 0
ChargedHadRecoResND           ( 1) | -0.0324      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0324   | -0.0125   | -0.00563  | 1.94e-09  | 0         | -0.0144   | 0         | 0         | 0         | 0
FrElas_pi                     ( 1) | 0.0319       | -0.0225   | 0.00392   | -0.00763    | 0.0165    | -0.0595   | 0.0176    | 0.0835    | 0         | 0         | 0         | 0         | 0         | 0         | 0.0388    | 0.0274    | 0.0172
NuOnENCBkgSyst                ( 1) | -0.0273      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0273   | 0         | -0.0273   | 0         | 0         | 0         | 0         | 0         | 0         | 0
MaCCRES                       ( 1) | 0.0255       | -0.155    | 0.00926   | 0.367       | 0.025     | 0         | 5.24e-06  | -0.221    | -0.102    | 0         | 5.79e-12  | 0         | -0.000181 | -0.101    | 0.0528    | -0.0731   | 0.00291
flux_Nov17_27                 (-1) | -0.0243      | 0.0464    | 0.00176   | -0.0504     | -0.00641  | 0.000425  | -0.000186 | -0.0159   | 0.0224    | -0.000379 | 2.61e-07  | -0.0449   | 0.00151   | 0.0109    | -0.00381  | -0.00142  | -0.000166
E2p2h_B_nubar                 ( 1) | 0.0214       | 0         | 0         | -0.0177     | -0.00714  | 0         | 0         | 0.0463    | 0.0463    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_NC_2Pi             ( 1) | 0.0199       | 0         | 0         | 0           | 0         | 0.02      | 0         | -0.000149 | 0         | -0.000149 | 0         | 0         | 0         | 0         | 0         | 0         | 0
MuonRecoResND                 ( 1) | -0.0138      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0138   | -0.0224   | -0.0169   | -4.64e-08 | 0         | 0.0255    | 0         | 0         | 0         | 0
E2p2h_A_nubar                 ( 1) | 0.0114       | 0         | 0         | -0.00924    | -0.00378  | 0         | 0         | 0.0244    | 0.0244    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoResND                   (-1) | -0.0107      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0107   | -0.00117  | 0.00225   | 2.53e-06  | 0         | -0.0118   | 0         | 0         | 0         | 0
NR_nubar_n_NC_3Pi             (-1) | 0.00718      | 0         | 0         | 0           | 0         | 0         | 0         | 0.00718   | 0         | 0.00718   | 0         | 0         | 0         | 0         | 0         | 0         | 0
MvNCRES                       ( 1) | 0.00714      | 0         | 0         | 0           | 0         | 0.0071    | 0         | 4.78e-05  | 0         | 4.78e-05  | 0         | 0         | 0         | 0         | 0         | 0         | 0
