= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
EMRecoUncorrND                (-1) | -0.0249      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0249   | -0.00189  | -0.00654  | 3.15e-07  | 0         | -0.0162   | 0         | 0         | 0         | 0
flux_Nov17_17                 (-1) | -0.0239      | 0.0109    | 0.00242   | 0.158       | -0.215    | 0.0174    | 0.00162   | 0.000457  | 0.0311    | -0.00148  | 2.58e-09  | -0.0127   | -0.000513 | -0.0172   | 0.00164   | -0.000351 | 0.000149
EMRecoUncorrInvSqrtND         (-1) | -0.0231      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0231   | -0.00086  | -0.00341  | 2.01e-05  | 0         | -0.0186   | 0         | 0         | 0         | 0
NuOnENCBkgSyst                ( 1) | -0.018       | 0         | 0         | 0           | 0         | 0         | 0         | -0.018    | 0         | -0.018    | 0         | 0         | 0         | 0         | 0         | 0         | 0
E2p2h_B_nubar                 ( 1) | 0.0179       | -0.00332  | -0.00143  | -0.132      | 0         | 0         | 0         | 0.155     | 0         | 0         | 0         | 0         | -0.00256  | 0.139     | -0.0129   | 0.0228    | 0.0086
C12ToAr40_2p2hScaling_nubar   (-1) | 0.0175       | -0.00987  | -0.00489  | -0.295      | 0         | 0         | 0         | 0.327     | 0         | 0         | 0         | 0         | -0.00502  | 0.301     | -0.0286   | 0.0402    | 0.0194
EMRecoResND                   ( 1) | -0.008       | 0         | 0         | 0           | 0         | 0         | 0         | -0.008    | -0.00349  | -0.00325  | -0.000101 | 0         | -0.00115  | 0         | 0         | 0         | 0
FrPiProd_pi                   (-1) | -0.00712     | -0.000864 | 0.00132   | 5.8e-05     | -0.0022   | 0.0168    | -0.0168   | -0.00534  | 0.00313   | 0.000905  | -6.49e-07 | 0         | -0.0011   | 0.00467   | 0.000913  | -0.0169   | 0.00304
ChargedHadRecoResND           (-1) | -0.00708     | 0         | 0         | 0           | 0         | 0         | 0         | -0.00708  | -0.00641  | -0.00297  | -3.44e-07 | 0         | 0.00232   | 0         | 0         | 0         | 0
MvNCRES                       (-1) | 0.00583      | 0         | 0         | 0           | 0         | 0.00531   | 0         | 0.000522  | 0         | 0.000522  | 0         | 0         | 0         | 0         | 0         | 0         | 0
NuOnERecoEffSyst              ( 1) | 9.9e-05      | 0         | 0         | 0           | 0         | 0         | 0         | 9.9e-05   | 0         | 0         | 0         | 0         | 0         | 9.9e-05   | 0         | 0         | 0
NuOnECCBkgSyst                ( 1) | 1.38e-05     | 0         | 0         | 0           | 0         | 0         | 0         | 1.38e-05  | 0         | 0         | 1.38e-05  | 0         | 0         | 0         | 0         | 0         | 0

= Evis bin 10: 2.75 - 3GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
MvCCRES                       ( 1) | 2.44         | 0.0822    | 0.131     | 0.859       | 0.787     | 0         | 0         | 0.582     | -0.112    | 0         | -1.51e-06 | 0         | -0.000459 | 0.618     | 0.0379    | 0.052     | -0.0131
flux_Nov17_13                 (-1) | -2.34        | -0.0886   | -0.0662   | -0.89       | -1.13     | -0.251    | -0.037    | 0.128     | 0.248     | 0.00464   | -1e-06    | -0.19     | -0.00497  | 0.0729    | -0.0067   | 0.00232   | -0.00178
flux_Nov17_14                 ( 1) | -2.01        | -0.0576   | -0.0676   | -0.695      | -0.979    | -0.248    | -0.031    | 0.0696    | 0.212     | 0.00455   | -8.4e-06  | -0.177    | -0.00218  | 0.0363    | -0.00287  | 0.000234  | -0.00097
EMRecoUncorrSqrtFD            (-1) | 1.66         | 0.39      | -0.212    | 2.56        | -0.272    | -0.0288   | 0.109     | -0.89     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.89     | 0
MaCCQE                        ( 1) | 1.61         | 0.0697    | 0.164     | 0.801       | 1.08      | 0         | 0         | -0.503    | -0.202    | 0         | 0         | 0         | -0.00385  | -0.165    | 0.0978    | -0.188    | -0.0413
NR_nubar_p_CC_1Pi             (-1) | -1.41        | -0.091    | -0.0113   | -0.252      | 0         | 0         | -0.0934   | -0.959    | 0         | 0         | 4.59e-05  | 0         | -0.00285  | -0.892    | 0.0283    | -0.0694   | -0.0251
RecoEnergySqrtFD              ( 1) | -1.41        | -0.131    | -0.221    | -0.516      | -0.202    | -0.346    | -0.0693   | 0.079     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.079     | 0
NR_nu_n_CC_2Pi                (-1) | -1.19        | 0         | -0.0355   | -0.616      | -0.619    | 0         | 0         | 0.0776    | 0.0776    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoUncorrFD                (-1) | -1.09        | 0.222     | -0.165    | 0.676       | -0.365    | -0.173    | -0.0362   | -1.25     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -1.25     | 0
flux_Nov17_4                  ( 1) | 1.05         | 0.0647    | 0.00464   | 0.283       | 0.123     | 0.0274    | 0.00182   | 0.542     | 0.0908    | 0.0024    | 1.86e-06  | 0.466     | 0.0023    | -0.027    | 0.0036    | 0.00064   | 0.00111
NR_nu_n_CC_3Pi                (-1) | -0.842       | 0         | -0.0529   | -0.374      | -0.397    | 0         | -0.0691   | 0.0508    | 0.0508    | 0         | -9.09e-08 | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_2Pi             (-1) | -0.804       | -0.045    | -0.00996  | -0.251      | 0         | 0         | -0.0187   | -0.479    | 0         | 0         | 0         | 0         | 0.00187   | -0.653    | 0.111     | 0.0613    | 0.00214
flux_Nov17_10                 (-1) | -0.793       | 0.0093    | -0.0244   | -0.352      | -0.339    | -0.0991   | -0.0143   | 0.0269    | 0.0675    | 0.00169   | -1.71e-06 | -0.0425   | 3.76e-08  | -4.4e-06  | -3.99e-07 | -5.67e-07 | 3.98e-07
NR_nubar_n_CC_2Pi             (-1) | -0.704       | -0.0511   | -0.00504  | -0.191      | 0         | 0         | -0.0246   | -0.432    | 0         | 0         | 0         | 0         | 0.00685   | -0.561    | 0.0745    | 0.0602    | -0.0123
NR_nu_p_CC_2Pi                (-1) | -0.683       | 0         | -0.012    | -0.184      | -0.5      | 0         | -0.0319   | 0.0452    | 0.0452    | 0         | 1.2e-06   | 0         | 0         | 0         | 0         | 0         | 0
EMRecoUncorrInvSqrtFD         (-1) | -0.647       | 0.132     | -0.0671   | 0.417       | -0.19     | 0.144     | 0.0129    | -1.1      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -1.1      | 0
flux_Nov17_11                 (-1) | 0.645        | 0.0302    | 0.0295    | 0.0464      | 0.378     | 0.091     | 0.0103    | 0.0594    | -0.0847   | -0.00204  | 2.02e-06  | 0.147     | 0.00307   | -0.000622 | -1.66e-05 | -0.004    | 0.000799
RecoEnergyScaleFD             ( 1) | -0.625       | -0.162    | -0.242    | -0.374      | -0.113    | -0.23     | -0.0693   | 0.565     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.565     | 0
ChargedHadRecoUncorrSqrtFD    (-1) | 0.625        | 0.0206    | -0.0531   | 0.799       | 0.0546    | 0.346     | -0.144    | -0.397    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.397    | 0
ChargedHadRecoUncorrFD        ( 1) | 0.506        | -0.0292   | -0.124    | 0.112       | 0.211     | -0.0288   | -0.0541   | 0.419     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.419     | 0
FrInel_N                      (-1) | 0.505        | -0.00122  | 0.0558    | 0.387       | -0.0413   | 0.0206    | 0.0095    | 0.0749    | -0.00285  | -0.000518 | 1.19e-05  | 0         | -0.00157  | 0.0065    | -0.00683  | 0.0849    | -0.00468
ChargedHadRecoResFD           (-1) | 0.485        | 0.00511   | 0.0233    | 0.395       | 0.0399    | 0.115     | 0         | -0.0934   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.0934   | 0
BeRPA_D                       ( 1) | 0.465        | 0.0176    | 0.0403    | 0.23        | 0.231     | 0         | 0         | -0.0545   | -0.0455   | 0         | 0         | 0         | -0.000485 | 0.0282    | 0.0235    | -0.0511   | -0.00897
FrInel_pi                     (-1) | -0.464       | 0.0232    | -0.0226   | -0.284      | -0.073    | -0.115    | 0.0498    | -0.0419   | 0.0259    | 0.00651   | -0.000102 | 0         | 0.0259    | -0.0227   | 0.00981   | -0.12     | 0.0336
NR_nu_n_NC_3Pi                (-1) | -0.458       | 0         | 0         | 0           | 0         | -0.473    | 0         | 0.015     | 0         | 0.015     | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_9                  (-1) | 0.456        | 0.14      | -0.0124   | 0.00573     | 0.0696    | -0.0409   | -0.00865  | 0.302     | -0.0151   | 0.00178   | -6.68e-08 | 0.406     | -0.000175 | -0.111    | 0.0113    | 0.0107    | 0.000187
flux_Nov17_19                 ( 1) | -0.448       | -0.00251  | -0.0255   | -0.00969    | -0.341    | -0.0819   | -0.00954  | 0.0214    | 0.0677    | 0.00189   | -2.09e-06 | -0.0402   | -0.000111 | -0.0108   | 0.00165   | 0.00125   | 1.91e-05
NR_nubar_n_CC_1Pi             (-1) | -0.447       | -0.0411   | -0.00089  | -0.253      | 0         | 0         | 0         | -0.152    | 0         | 0         | 4.84e-07  | 0         | -0.00245  | -0.189    | 0.023     | 0.022     | -0.00507
NR_nu_p_CC_3Pi                (-1) | -0.393       | 0         | -0.0158   | -0.0612     | -0.329    | 0         | -0.0391   | 0.052     | 0.052     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_20                 (-1) | 0.391        | 0.0255    | 0.0159    | -0.0417     | 0.375     | 0.0426    | 0.00596   | -0.0318   | -0.0748   | -0.00119  | 4.6e-07   | 0.0584    | 0.000419  | -0.0172   | 0.00151   | 0.000393  | 0.000506
NR_nu_p_NC_3Pi                (-1) | -0.387       | 0         | 0         | 0           | 0         | -0.395    | 0         | 0.00786   | 0         | 0.00786   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_NC_3Pi             ( 1) | 0.387        | 0         | 0         | 0           | 0         | 0.402     | 0         | -0.0148   | 0         | -0.0148   | 0         | 0         | 0         | 0         | 0         | 0         | 0
MaCCRES                       ( 1) | 0.381        | 0.0147    | 0.0206    | 0.124       | 0.139     | 0         | 0         | 0.083     | -0.0232   | 0         | -1.8e-07  | 0         | 0.000308  | 0.085     | 0.0077    | 0.0157    | -0.0026
RecoEnergyInvSqrtFD           (-1) | -0.371       | 0.13      | 0.0252    | 0.422       | -0.235    | 0.288     | 0.0129    | -1.01     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -1.01     | 0
CCQEPauliSupViaKF             ( 1) | 0.324        | -0.0125   | -0.00249  | -0.249      | -0.187    | 0         | 0         | 0.775     | 0.0608    | 0         | 1.61e-07  | 0         | 0.00431   | 0.719     | -0.0444   | 0.0509    | -0.0169
ChargedHadRecoUncorrInvSqrtFD ( 1) | 0.318        | -0.0306   | -0.165    | 0.117       | 0.0575    | -0.202    | -0.0541   | 0.595     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.595     | 0
BhtBY                         (-1) | 0.314        | -0.00379  | 0.00193   | 0.117       | 0.125     | 0.0791    | 0.034     | -0.0385   | -0.00927  | -0.00249  | -1.16e-08 | 0         | -0.000821 | -0.004    | -0.0156   | -0.0121   | 0.00579
flux_Nov17_18                 (-1) | -0.313       | 0.0008    | -0.033    | 0.192       | -0.37     | -0.106    | -0.0136   | 0.0176    | 0.0701    | 0.00204   | -1.81e-07 | -0.0415   | 0.00101   | -0.0141   | 0.00185   | -0.00206  | 0.000364
NR_nubar_n_CC_3Pi             (-1) | -0.308       | -0.0344   | -0.0144   | -0.0628     | 0         | 0         | -0.0348   | -0.162    | 0         | 0         | 0         | 0         | 0.00518   | -0.35     | 0.16      | 0.00163   | 0.022
nuenuebar_xsec_ratio          (-1) | 0.3          | 0.00706   | 0         | 0.0344      | -0.0505   | 0         | 0         | 0.309     | 0         | 0         | -5.32e-07 | 0         | 0         | 0         | 0.000615  | -0.000503 | 0.309
NR_nubar_n_NC_2Pi             ( 1) | 0.287        | 0         | 0         | 0           | 0         | 0.287     | 0         | 0.000218  | 0         | 0.000218  | 0         | 0         | 0         | 0         | 0         | 0         | 0
MuonRecoResFD                 (-1) | -0.286       | 0.0128    | -0.287    | 0.375       | -0.0846   | -0.259    | 0.00638   | -0.0489   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.0489   | 0
flux_Nov17_16                 ( 1) | -0.277       | -0.0105   | -0.0117   | 0.207       | -0.501    | -0.0307   | -0.00628  | 0.0767    | 0.0908    | 0.000934  | -6.28e-07 | -0.0305   | -0.000487 | 0.0181    | -0.002    | 0.000141  | -0.000442
ChargedHadRecoUncorrInvSqrtND (-1) | 0.272        | 0         | 0         | 0           | 0         | 0         | 0         | 0.272     | 0.0126    | 0.00959   | 8.88e-05  | 0         | 0.251     | 0         | 0         | 0         | 0
NR_nu_n_NC_2Pi                ( 1) | 0.268        | 0         | 0         | 0           | 0         | 0.271     | 0         | -0.0029   | 0         | -0.0029   | 0         | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArInvSqrtND      (-1) | 0.26         | 0         | 0         | 0           | 0         | 0         | 0         | 0.26      | 0.0213    | 0         | 0         | 0         | 0.241     | 0         | 0         | 0         | 0
CV1uBY                        (-1) | 0.252        | 0.00393   | 0.006     | 0.0749      | 0.0742    | 0.0707    | 0.0027    | 0.0195    | -0.00572  | -0.0019   | 0         | 0         | -0.000479 | 0.0278    | -0.00195  | 0.000863  | 0.000852
flux_Nov17_5                  ( 1) | -0.25        | -0.0428   | -0.000141 | -0.00487    | -0.002    | -0.000464 | -6.58e-06 | -0.199    | 0.00673   | -7.16e-05 | 3.85e-07  | -0.214    | -0.00171  | 0.00995   | -9.18e-05 | -0.000374 | -1.54e-06
flux_Nov17_21                 (-1) | -0.248       | -0.0124   | -0.0078   | -0.00441    | -0.176    | -0.02     | -0.00574  | -0.0225   | 0.0336    | 0.000314  | 8.19e-06  | -0.054    | 0.000701  | -0.00133  | 0.000296  | -0.00219  | 0.000166
flux_Nov17_0                  (-1) | -0.247       | -0.0495   | 0.000128  | 0.0272      | 0.0252    | 0.000296  | 0.000866  | -0.251    | -0.0678   | -0.000289 | -5.38e-06 | -0.17     | -0.00286  | -0.0115   | 4.44e-05  | 0.000944  | -4.5e-05
C12ToAr40_2p2hScaling_nu      (-1) | -0.235       | 0         | -0.00304  | -0.118      | -0.18     | 0         | 0         | 0.0661    | 0.0661    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_2Pi             ( 1) | 0.231        | 0         | 0         | 0           | 0         | 0.23      | 0         | 0.000508  | 0         | 0.000508  | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrCEx_N                       ( 1) | 0.221        | -0.0044   | -0.00429  | 0.211       | -0.0166   | -0.0605   | 0.018     | 0.0776    | -0.0074   | -0.00103  | -7.5e-06  | 0         | 0.00931   | 0.00787   | -0.00982  | 0.0992    | -0.0208
CV2uBY                        (-1) | -0.22        | -0.00343  | -0.00523  | -0.0653     | -0.0648   | -0.0617   | -0.00235  | -0.017    | 0.00499   | 0.00166   | 0         | 0         | 0.00042   | -0.0243   | 0.00171   | -0.000762 | -0.000745
nuenumu_xsec_ratio            ( 1) | -0.22        | -0.00264  | 0         | 0           | -0.0383   | 0         | 0         | -0.179    | 0         | 0         | 0         | 0         | 0         | 0         | 0.0513    | -0.000921 | -0.229
AhtBY                         (-1) | -0.218       | 0.00133   | -0.00314  | -0.0866     | -0.0809   | -0.0522   | -0.0155   | 0.0189    | 0.00564   | 0.00148   | 4.63e-09  | 0         | 0.000462  | 0.00445   | 0.00638   | 0.00446   | -0.00396
ERecoScaleMuLArSqrtND         ( 1) | -0.217       | 0         | 0         | 0           | 0         | 0         | 0         | -0.217    | 0.00391   | 0         | 0         | 0         | -0.218    | 0         | 0         | 0         | 0
flux_Nov17_12                 (-1) | 0.214        | -0.02     | 0.0015    | 0.209       | 0.0375    | 0.0266    | 0.00546   | -0.0467   | -0.0104   | -0.000298 | 8.26e-07  | -0.0398   | -0.00171  | 0.00249   | -0.000224 | 0.00374   | -0.000558
flux_Nov17_7                  ( 1) | -0.21        | -0.0441   | 0.000724  | 0.0338      | 0.00054   | 0.00174   | 9.88e-05  | -0.203    | 0.0094    | -7.25e-05 | 2.01e-06  | -0.224    | -0.00139  | 0.0126    | -0.000122 | -0.000623 | 0.000119
BeRPA_A                       (-1) | 0.197        | -0.0117   | -0.00503  | -0.201      | -0.228    | 0         | 0         | 0.643     | 0.0761    | 0         | 0         | 0         | 0.00314   | 0.569     | -0.0394   | 0.0427    | -0.00898
NR_nubar_p_CC_3Pi             (-1) | -0.187       | -0.0284   | -0.0138   | 0           | 0         | 0         | -0.0262   | -0.119    | 0         | 0         | 4.65e-08  | 0         | 0.00177   | -0.329    | 0.131     | 0.0468    | 0.0318
EMRecoResFD                   ( 1) | 0.182        | 0.000752  | -0.0104   | 0.123       | 0.0229    | 0.0288    | 0         | 0.0165    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.0165    | 0
flux_Nov17_6                  (-1) | 0.17         | 0.0453    | -0.00532  | 0.0243      | 0.0254    | -0.0155   | -0.00143  | 0.097     | -0.00686  | 0.000508  | -1.36e-06 | 0.117     | -8.4e-05  | -0.0228   | 0.00334   | 0.00599   | 0.000261
NR_nubar_p_NC_3Pi             (-1) | -0.166       | 0         | 0         | 0           | 0         | -0.173    | 0         | 0.00674   | 0         | 0.00674   | 0         | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArND             ( 1) | -0.165       | 0         | 0         | 0           | 0         | 0         | 0         | -0.165    | -0.00424  | 0         | 0         | 0         | -0.16     | 0         | 0         | 0         | 0
RecoEnergyInvSqrtND           (-1) | 0.16         | 0         | 0         | 0           | 0         | 0         | 0         | 0.16      | 0.0377    | 0.0108    | 0.00012   | 0         | 0.111     | 0         | 0         | 0         | 0
ChargedHadRecoUncorrND        (-1) | 0.156        | 0         | 0         | 0           | 0         | 0         | 0         | 0.156     | 0.00175   | 0.00417   | 8.88e-05  | 0         | 0.149     | 0         | 0         | 0         | 0
FrElas_pi                     ( 1) | -0.14        | -0.00532  | -0.0113   | -0.231      | -0.0156   | 0.0745    | -0.00638  | 0.0544    | 0         | 0         | 0         | 0         | 0         | 0         | 0.0013    | 0.0589    | -0.00582
FrCEx_pi                      ( 1) | -0.14        | -0.00841  | 0.0108    | -0.208      | -0.0229   | -0.00744  | 0.012     | 0.0847    | -0.0037   | -0.000338 | -1.37e-05 | 0         | 0.00289   | 0.0271    | -0.0212   | 0.0402    | 0.0397
FrElas_N                      ( 1) | 0.135        | 0.00834   | 0.0328    | -0.0845     | 0.0665    | 0.073     | 0.00839   | 0.031     | 0         | 0         | 0         | 0         | 0         | 0         | -0.0177   | 0.0096    | 0.0387
NR_nu_n_NC_1Pi                ( 1) | 0.131        | 0         | 0         | 0           | 0         | 0.129     | 0         | 0.00166   | 0         | 0.00166   | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_22                 (-1) | -0.126       | -0.00427  | -0.00489  | 0.0018      | -0.0146   | -0.0203   | -0.00269  | -0.0812   | 0.0031    | 0.000511  | -4.69e-06 | -0.0691   | 0.000986  | -0.0187   | 0.00215   | -0.000765 | 0.000533
flux_Nov17_25                 ( 1) | -0.122       | -0.0221   | -0.00545  | 0.0118      | -0.122    | -0.00489  | -0.000301 | 0.0205    | 0.0331    | 0.000523  | 2.42e-06  | -0.0248   | -0.00182  | 0.0113    | -0.000683 | 0.00361   | -0.0008
VecFFCCQEshape                (-1) | 0.119        | 0.00184   | 0.00759   | 0.0253      | -0.0134   | 0         | 0         | 0.0977    | 0.0166    | 0         | 0         | 0         | -5.67e-05 | 0.0798    | -0.00361  | 0.00498   | 3.44e-05
flux_Nov17_15                 (-1) | -0.11        | 0.0163    | -0.0064   | -0.0689     | -0.0978   | -0.00933  | 0.00602   | 0.0507    | 0.0177    | 0.00013   | -1.17e-05 | 0.0546    | 0.00164   | -0.0256   | 0.00277   | -0.000638 | 0.000492
RecoEnergyScaleND             (-1) | 0.104        | 0         | 0         | 0           | 0         | 0         | 0         | 0.104     | 0.0268    | 0.0115    | 0.00012   | 0         | 0.065     | 0         | 0         | 0         | 0
E2p2h_B_nu                    ( 1) | -0.103       | 0         | -0.000661 | -0.0534     | -0.0779   | 0         | 0         | 0.0289    | 0.0289    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
E2p2h_A_nu                    ( 1) | -0.1         | 0         | -0.000307 | -0.0535     | -0.0746   | 0         | 0         | 0.0282    | 0.0282    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_np_CC_1Pi               (-1) | -0.099       | 0         | -0.00157  | -0.0372     | -0.0686   | 0         | -0.000909 | 0.00922   | 0.00923   | 0         | -9.74e-06 | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_1                  ( 1) | 0.0929       | -0.0133   | 0.0129    | -0.0317     | 0.109     | 0.0343    | 0.00425   | -0.0225   | -0.0332   | -0.00124  | -9.58e-08 | -0.00472  | 0.000543  | 0.0226    | -0.00235  | -0.0044   | 0.000133
Theta_Delta2Npi               (-1) | -0.0895      | -0.00217  | -0.0434   | 0.178       | -0.246    | 0         | 0         | 0.0242    | 0.0565    | 0.00032   | 0         | 0         | 0.00196   | -0.00703  | -0.00932  | -0.00322  | -0.015
NR_nu_p_NC_2Pi                ( 1) | 0.0876       | 0         | 0         | 0           | 0         | 0.0864    | 0         | 0.00123   | 0         | 0.00123   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_1Pi             (-1) | -0.0861      | 0         | 0         | 0           | 0         | -0.0864   | 0         | 0.000337  | 0         | 0.000337  | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_26                 (-1) | 0.0837       | 0.0159    | 0.00726   | -0.0165     | 0.0327    | 0.0189    | 0.0004    | 0.025     | -0.0074   | -0.000434 | 8.87e-07  | 0.0427    | 0.00105   | -0.0106   | 0.000824  | -0.00178  | 0.000594
FrAbs_pi                      (-1) | -0.0824      | -0.0342   | 0.0222    | -0.433      | -0.0055   | 0.148     | -0.0195   | 0.239     | -0.0256   | -0.0066   | 9.14e-05  | 0         | -0.0208   | 0.087     | -0.0366   | 0.217     | 0.0249
flux_Nov17_3                  ( 1) | -0.0822      | 0.00886   | 0.000471  | -0.0411     | -0.0357   | 0.00379   | -0.00126  | -0.0173   | 0.00687   | 0.000236  | 8.24e-07  | -0.0291   | -0.000445 | 0.000899  | 0.00038   | 0.00441   | -0.000619
ChargedHadRecoUncorrSqrtND    ( 1) | -0.079       | 0         | 0         | 0           | 0         | 0         | 0         | -0.079    | 0.0129    | -0.0267   | -0.000281 | 0         | -0.0641   | 0         | 0         | 0         | 0
flux_Nov17_2                  ( 1) | -0.077       | -0.00162  | -0.000216 | -0.0432     | -0.0283   | 0.000479  | -0.00117  | -0.00295  | 0.0192    | 0.000267  | 8.93e-07  | -0.0195   | -0.000117 | -0.00454  | 0.000157  | 0.00158   | -6.02e-05
flux_Nov17_24                 ( 1) | -0.0726      | 0.011     | 0.00235   | -0.0691     | -0.0588   | 0.00976   | -0.00034  | 0.0325    | -0.00169  | -0.000242 | -3.77e-06 | 0.0411    | 1.54e-05  | -0.008    | 0.000619  | 0.000404  | 0.000244
NR_nubar_n_NC_1Pi             (-1) | -0.0716      | 0         | 0         | 0           | 0         | -0.072    | 0         | 0.000381  | 0         | 0.000381  | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_27                 (-1) | -0.0705      | 0.0121    | 0.000562  | -0.0427     | -0.0234   | -0.00171  | -0.000986 | -0.0144   | 0.00142   | 6.15e-05  | 3.56e-07  | -0.0118   | 0.000581  | -0.00503  | 0.000313  | 2.8e-05   | 1.34e-05
RecoEnergySqrtND              (-1) | 0.0569       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0569    | 0.0312    | 0.00841   | 0.00012   | 0         | 0.0169    | 0         | 0         | 0         | 0
EMRecoUncorrInvSqrtND         (-1) | 0.0537       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0537    | 0.0251    | 0.00506   | 5.58e-05  | 0         | 0.023     | 0         | 0         | 0         | 0
EMRecoUncorrND                (-1) | 0.0473       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0473    | 0.0279    | 0.00661   | 2.51e-07  | 0         | 0.0124    | 0         | 0         | 0         | 0
flux_Nov17_17                 ( 1) | -0.0472      | -0.00635  | -0.00174  | -0.165      | 0.206     | -0.0273   | 0.00027   | -0.0534   | -0.0278   | 0.00047   | -4.54e-06 | -0.0384   | -0.000591 | 0.0151    | -0.00164  | -0.00025  | -0.00012
NR_nu_p_NC_1Pi                ( 1) | 0.0423       | 0         | 0         | 0           | 0         | 0.0432    | 0         | -0.000951 | 0         | -0.000951 | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrPiProd_N                    (-1) | -0.0414      | 0.00357   | -0.00603  | -0.0454     | 0.0115    | 0.0094    | 0.00704   | -0.0215   | 7.76e-05  | -0.00144  | 8.73e-07  | 0         | 0.00204   | -0.0236   | 0.000575  | -0.00756  | 0.00834
EMRecoUncorrSqrtND            (-1) | 0.0413       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0413    | 0.0246    | 0.0111    | 2.51e-07  | 0         | 0.00534   | 0         | 0         | 0         | 0
MuonRecoResND                 (-1) | 0.0357       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0357    | 0.00893   | 0.0205    | -0.00017  | 0         | 0.00631   | 0         | 0         | 0         | 0
MaNCRES                       ( 1) | 0.0354       | 0         | 0         | 0           | 0         | 0.0299    | 0         | 0.00543   | 0         | 0.00543   | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_23                 ( 1) | -0.0347      | -0.00634  | -0.00202  | -0.0138     | 0.0783    | -0.00965  | -0.00122  | -0.08     | -0.00352  | 9.38e-05  | -1.22e-06 | -0.0658   | 0.000603  | -0.0126   | 0.00149   | -0.000441 | 0.000281
FrAbs_N                       ( 1) | -0.0317      | 0.000444  | 0.0157    | 0.11        | -0.0675   | 0.0287    | -0.00939  | -0.11     | -0.00393  | -0.00246  | 3.58e-05  | 0         | -0.00737  | -0.0686   | 0.0186    | -0.0391   | -0.00665
E2p2h_A_nubar                 ( 1) | 0.0227       | -0.00688  | -0.00188  | -0.0852     | 0         | 0         | 0         | 0.117     | 0         | 0         | 0         | 0         | -0.00374  | 0.12      | -0.0113   | 0.00462   | 0.00732
flux_Nov17_8                  ( 1) | -0.0171      | -0.00206  | 9.98e-05  | 0.0347      | -0.0112   | -0.00185  | -0.00042  | -0.0364   | 0.00184   | 0.000212  | 3.12e-07  | -0.0315   | 0.000149  | -0.00503  | 2.93e-05  | -0.00211  | -4.91e-05
ERecoScaleMuLArFD             ( 1) | 0.0152       | 0         | 0         | 0           | 0         | 0         | 0.0152    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArSqrtFD         ( 1) | 0.0152       | 0         | 0         | 0           | 0         | 0         | 0.0152    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
